code,category,number,title,units,desc
LATIN_AM 101-7,LATIN_AM,101-7,College Seminar,1,"Small, writing and discussion-oriented course exploring a specific topic or theme, and introducing skills necessary to thriving at Northwestern. Not eligible to be applied towards a WCAS major or minor except where specifically indicated."
LATIN_AM 101-8,LATIN_AM,101-8,First-Year Writing Seminar,1,"Small, writing and discussion-oriented course exploring a specific topic or theme, and focused on the fundamentals of effective, college-level written communication. Not eligible to be applied towards a WCAS major or minor except where specifically indicated."
LATIN_AM 391-0,LATIN_AM,391-0,Topics in Latin American and Caribbean Studies,1,An interdisciplinary introduction to significant topics in Latin American and Caribbean studies. Content varies from year to year; may be repeated for credit with a different topic.
